time_s,cube_z_m,finger_half_gap_m,finger_z_m,contacts
1.130000000000000032e-01,1.995408721268177032e-02,4.274000000000000021e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.140000000000000041e-01,1.995406858623027802e-02,4.272000000000000103e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.150000000000000050e-01,1.995404995977878571e-02,4.270000000000000184e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.160000000000000059e-01,1.995403133332729340e-02,4.267999999999999572e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.170000000000000068e-01,1.995401270687580109e-02,4.265999999999999653e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.180000000000000077e-01,1.995399408042430878e-02,4.263999999999999735e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.190000000000000085e-01,1.995397545397281647e-02,4.261999999999999816e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.199999999999999956e-01,1.995395869016647339e-02,4.259999999999999898e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.209999999999999964e-01,1.995394192636013031e-02,4.257999999999999979e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.219999999999999973e-01,1.995392516255378723e-02,4.256000000000000061e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.229999999999999982e-01,1.995390839874744415e-02,4.254000000000000142e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.239999999999999991e-01,1.995389163494110107e-02,4.251999999999999530e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.250000000000000000e-01,1.995387487113475800e-02,4.249999999999999611e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.260000000000000009e-01,1.995385996997356415e-02,4.247999999999999693e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.270000000000000018e-01,1.995384506881237030e-02,4.245999999999999774e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.280000000000000027e-01,1.995383016765117645e-02,4.243999999999999856e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.290000000000000036e-01,1.995381526648998260e-02,4.241999999999999937e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.300000000000000044e-01,1.995380036532878876e-02,4.240000000000000019e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.310000000000000053e-01,1.995378546416759491e-02,4.238000000000000100e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.320000000000000062e-01,1.995377056300640106e-02,4.235999999999999488e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.330000000000000071e-01,1.995375566184520721e-02,4.233999999999999569e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.340000000000000080e-01,1.995374262332916260e-02,4.231999999999999651e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.350000000000000089e-01,1.995372958481311798e-02,4.229999999999999732e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.360000000000000098e-01,1.995371654629707336e-02,4.227999999999999814e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.370000000000000107e-01,1.995370350778102875e-02,4.225999999999999895e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.380000000000000115e-01,1.995369046926498413e-02,4.223999999999999977e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.390000000000000124e-01,1.995367743074893951e-02,4.222000000000000058e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.400000000000000133e-01,1.995366439223289490e-02,4.220000000000000140e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.410000000000000142e-01,1.995365135371685028e-02,4.217999999999999527e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.420000000000000151e-01,1.995363831520080566e-02,4.215999999999999609e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.430000000000000160e-01,1.995362713932991028e-02,4.213999999999999690e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.440000000000000169e-01,1.995361596345901489e-02,4.211999999999999772e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.449999999999999900e-01,1.995360478758811951e-02,4.209999999999999853e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.459999999999999909e-01,1.995359361171722412e-02,4.207999999999999935e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.469999999999999918e-01,1.995358243584632874e-02,4.206000000000000016e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.479999999999999927e-01,1.995357125997543335e-02,4.204000000000000098e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.489999999999999936e-01,1.995356008410453796e-02,4.202000000000000179e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.499999999999999944e-01,1.995354890823364258e-02,4.199999999999999567e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.509999999999999953e-01,1.995353773236274719e-02,4.197999999999999649e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.519999999999999962e-01,1.995352655649185181e-02,4.195999999999999730e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.529999999999999971e-01,1.995351724326610565e-02,4.193999999999999811e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.539999999999999980e-01,1.995350793004035950e-02,4.191999999999999893e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.549999999999999989e-01,1.995349861681461334e-02,4.189999999999999974e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.559999999999999998e-01,1.995348930358886719e-02,4.188000000000000056e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.570000000000000007e-01,1.995347999036312103e-02,4.186000000000000137e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.580000000000000016e-01,1.995347067713737488e-02,4.184000000000000219e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.590000000000000024e-01,1.995346136391162872e-02,4.181999999999999607e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.600000000000000033e-01,1.995345205068588257e-02,4.179999999999999688e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.610000000000000042e-01,1.995344273746013641e-02,4.177999999999999770e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.620000000000000051e-01,1.995343342423439026e-02,4.175999999999999851e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.630000000000000060e-01,1.995342411100864410e-02,4.173999999999999932e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.640000000000000069e-01,1.995341479778289795e-02,4.172000000000000014e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.650000000000000078e-01,1.995340734720230103e-02,4.170000000000000095e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.660000000000000087e-01,1.995339989662170410e-02,4.167999999999999483e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.670000000000000095e-01,1.995339244604110718e-02,4.165999999999999565e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.680000000000000104e-01,1.995338499546051025e-02,4.163999999999999646e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.690000000000000113e-01,1.995337754487991333e-02,4.161999999999999728e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.700000000000000122e-01,1.995337009429931641e-02,4.159999999999999809e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.710000000000000131e-01,1.995336264371871948e-02,4.157999999999999891e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.720000000000000140e-01,1.995335519313812256e-02,4.155999999999999972e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.730000000000000149e-01,1.995334774255752563e-02,4.154000000000000054e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.740000000000000158e-01,1.995334029197692871e-02,4.152000000000000135e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.750000000000000167e-01,1.995333284139633179e-02,4.149999999999999523e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.759999999999999898e-01,1.995332539081573486e-02,4.147999999999999604e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.769999999999999907e-01,1.995331794023513794e-02,4.145999999999999686e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.779999999999999916e-01,1.995331048965454102e-02,4.143999999999999767e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.789999999999999925e-01,1.995330303907394409e-02,4.141999999999999849e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.799999999999999933e-01,1.995329745113849640e-02,4.139999999999999930e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.809999999999999942e-01,1.995329186320304871e-02,4.138000000000000012e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.819999999999999951e-01,1.995328627526760101e-02,4.136000000000000093e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.829999999999999960e-01,1.995328068733215332e-02,4.134000000000000175e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.839999999999999969e-01,1.995327509939670563e-02,4.131999999999999562e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.849999999999999978e-01,1.995326951146125793e-02,4.129999999999999644e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.859999999999999987e-01,1.995326392352581024e-02,4.127999999999999725e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.869999999999999996e-01,1.995325833559036255e-02,4.125999999999999807e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.880000000000000004e-01,1.995325274765491486e-02,4.123999999999999888e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.890000000000000013e-01,1.995324715971946716e-02,4.121999999999999970e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.900000000000000022e-01,1.995324157178401947e-02,4.120000000000000051e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.910000000000000031e-01,1.995323598384857178e-02,4.118000000000000133e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.920000000000000040e-01,1.995323039591312408e-02,4.115999999999999520e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.930000000000000049e-01,1.995322480797767639e-02,4.113999999999999602e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.940000000000000058e-01,1.995321922004222870e-02,4.111999999999999683e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.950000000000000067e-01,1.995321363210678101e-02,4.109999999999999765e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.960000000000000075e-01,1.995320804417133331e-02,4.107999999999999846e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.970000000000000084e-01,1.995320245623588562e-02,4.105999999999999928e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.980000000000000093e-01,1.995319686830043793e-02,4.104000000000000009e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.990000000000000102e-01,1.995319128036499023e-02,4.102000000000000091e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.000000000000000111e-01,1.995318755507469177e-02,4.099999999999999478e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.010000000000000120e-01,1.995318382978439331e-02,4.098000000000000254e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.020000000000000129e-01,1.995318010449409485e-02,4.095999999999999641e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.030000000000000138e-01,1.995317637920379639e-02,4.093999999999999723e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.040000000000000147e-01,1.995317265391349792e-02,4.091999999999999804e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.050000000000000155e-01,1.995316892862319946e-02,4.089999999999999886e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.060000000000000164e-01,1.995316520333290100e-02,4.087999999999999967e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.070000000000000173e-01,1.995316147804260254e-02,4.086000000000000049e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.080000000000000182e-01,1.995315775275230408e-02,4.084000000000000130e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.089999999999999913e-01,1.995315402746200562e-02,4.081999999999999518e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.099999999999999922e-01,1.995315030217170715e-02,4.079999999999999599e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.109999999999999931e-01,1.995314657688140869e-02,4.077999999999999681e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.119999999999999940e-01,1.995314285159111023e-02,4.075999999999999762e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.129999999999999949e-01,1.995313912630081177e-02,4.073999999999999844e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.139999999999999958e-01,1.995313540101051331e-02,4.071999999999999925e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.149999999999999967e-01,1.995313167572021484e-02,4.070000000000000007e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.159999999999999976e-01,1.995312795042991638e-02,4.068000000000000088e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.169999999999999984e-01,1.995312422513961792e-02,4.066000000000000170e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.179999999999999993e-01,1.995312049984931946e-02,4.063999999999999557e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.190000000000000002e-01,1.995311677455902100e-02,4.061999999999999639e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.200000000000000011e-01,1.995311304926872253e-02,4.059999999999999720e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.210000000000000020e-01,1.995310932397842407e-02,4.057999999999999802e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.220000000000000029e-01,1.995310559868812561e-02,4.055999999999999883e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.230000000000000038e-01,1.995310187339782715e-02,4.053999999999999965e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.240000000000000047e-01,1.995309814810752869e-02,4.052000000000000046e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.250000000000000056e-01,1.995309442281723022e-02,4.049999999999999434e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.260000000000000064e-01,1.995309069752693176e-02,4.048000000000000209e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.270000000000000073e-01,1.995308697223663330e-02,4.045999999999999597e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.280000000000000082e-01,1.995308324694633484e-02,4.043999999999999678e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.290000000000000091e-01,1.995307952165603638e-02,4.041999999999999760e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.300000000000000100e-01,1.995307765901088715e-02,4.039999999999999841e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.310000000000000109e-01,1.995307579636573792e-02,4.037999999999999923e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.320000000000000118e-01,1.995307393372058868e-02,4.036000000000000004e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.330000000000000127e-01,1.995307207107543945e-02,4.034000000000000086e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.340000000000000135e-01,1.995307020843029022e-02,4.031999999999999473e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.350000000000000144e-01,1.995306834578514099e-02,4.029999999999999555e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.360000000000000153e-01,1.995306648313999176e-02,4.027999999999999636e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.370000000000000162e-01,1.995306462049484253e-02,4.025999999999999718e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.380000000000000171e-01,1.995306275784969330e-02,4.023999999999999799e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.390000000000000180e-01,1.995306089520454407e-02,4.021999999999999881e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.399999999999999911e-01,1.995305903255939484e-02,4.019999999999999962e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.409999999999999920e-01,1.995305716991424561e-02,4.018000000000000044e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.419999999999999929e-01,1.995305530726909637e-02,4.016000000000000125e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.429999999999999938e-01,1.995305344462394714e-02,4.013999999999999513e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.439999999999999947e-01,1.995305158197879791e-02,4.011999999999999594e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.449999999999999956e-01,1.995304971933364868e-02,4.009999999999999676e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.459999999999999964e-01,1.995304785668849945e-02,4.007999999999999757e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.469999999999999973e-01,1.995304599404335022e-02,4.005999999999999839e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.479999999999999982e-01,1.995304413139820099e-02,4.003999999999999920e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.489999999999999991e-01,1.995304226875305176e-02,4.002000000000000002e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.500000000000000000e-01,1.995304040610790253e-02,4.000000000000000083e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.510000000000000009e-01,1.995303854346275330e-02,3.998000000000000165e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.520000000000000018e-01,1.995303668081760406e-02,3.995999999999999552e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.530000000000000027e-01,1.995303481817245483e-02,3.993999999999999634e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.540000000000000036e-01,1.995303295552730560e-02,3.991999999999999715e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.550000000000000044e-01,1.995303109288215637e-02,3.989999999999999797e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.560000000000000053e-01,1.995302923023700714e-02,3.987999999999999878e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.570000000000000062e-01,1.995302736759185791e-02,3.985999999999999960e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.580000000000000071e-01,1.995302550494670868e-02,3.984000000000000041e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.590000000000000080e-01,1.995302364230155945e-02,3.982000000000000123e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.600000000000000089e-01,1.995302177965641022e-02,3.979999999999999510e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.610000000000000098e-01,1.995301991701126099e-02,3.977999999999999592e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.620000000000000107e-01,1.995301805436611176e-02,3.975999999999999673e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.630000000000000115e-01,1.995301619172096252e-02,3.973999999999999755e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.640000000000000124e-01,1.995301432907581329e-02,3.971999999999999836e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.650000000000000133e-01,1.995301246643066406e-02,3.969999999999999918e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.660000000000000142e-01,1.995301060378551483e-02,3.967999999999999999e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.670000000000000151e-01,1.995300874114036560e-02,3.966000000000000081e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.680000000000000160e-01,1.995300687849521637e-02,3.963999999999999468e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.690000000000000169e-01,1.995300501585006714e-02,3.961999999999999550e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.700000000000000178e-01,1.995300315320491791e-02,3.959999999999999631e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.710000000000000187e-01,1.995300129055976868e-02,3.957999999999999713e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.720000000000000195e-01,1.995299942791461945e-02,3.955999999999999794e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.730000000000000204e-01,1.995299756526947021e-02,3.953999999999999876e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.740000000000000213e-01,1.995299570262432098e-02,3.951999999999999957e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.750000000000000222e-01,1.995299383997917175e-02,3.950000000000000039e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.760000000000000231e-01,1.995299197733402252e-02,3.948000000000000120e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.770000000000000240e-01,1.995299011468887329e-02,3.945999999999999508e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.780000000000000249e-01,1.995298825204372406e-02,3.943999999999999589e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.790000000000000258e-01,1.995298638939857483e-02,3.941999999999999671e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.800000000000000266e-01,1.995298452675342560e-02,3.939999999999999752e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.810000000000000275e-01,1.995298266410827637e-02,3.937999999999999834e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.820000000000000284e-01,1.995298080146312714e-02,3.935999999999999915e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.830000000000000293e-01,1.995297893881797791e-02,3.933999999999999997e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.840000000000000302e-01,1.995297707617282867e-02,3.931999999999999384e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.850000000000000311e-01,1.995297521352767944e-02,3.930000000000000160e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.860000000000000320e-01,1.995297335088253021e-02,3.927999999999999547e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.870000000000000329e-01,1.995297148823738098e-02,3.925999999999999629e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.880000000000000338e-01,1.995296962559223175e-02,3.923999999999999710e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.889999999999999791e-01,1.995296776294708252e-02,3.921999999999999792e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.899999999999999800e-01,1.995296776294708252e-02,3.919999999999999873e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.909999999999999809e-01,1.995296776294708252e-02,3.917999999999999955e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.919999999999999818e-01,1.995296776294708252e-02,3.916000000000000036e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.929999999999999827e-01,1.995296776294708252e-02,3.914000000000000118e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.939999999999999836e-01,1.995296776294708252e-02,3.912000000000000199e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.949999999999999845e-01,1.995296776294708252e-02,3.909999999999999587e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.959999999999999853e-01,1.995296776294708252e-02,3.907999999999999668e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.969999999999999862e-01,1.995296776294708252e-02,3.905999999999999750e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.979999999999999871e-01,1.995296776294708252e-02,3.903999999999999831e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.989999999999999880e-01,1.995296776294708252e-02,3.901999999999999913e-02,4.100000000000000172e-02,6.400000000000000000e+01
2.999999999999999889e-01,1.995296776294708252e-02,3.899999999999999994e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.009999999999999898e-01,1.995296776294708252e-02,3.898000000000000076e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.019999999999999907e-01,1.995296776294708252e-02,3.896000000000000157e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.029999999999999916e-01,1.995296776294708252e-02,3.894000000000000239e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.039999999999999925e-01,1.995296776294708252e-02,3.891999999999999627e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.049999999999999933e-01,1.995296776294708252e-02,3.889999999999999708e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.059999999999999942e-01,1.995296776294708252e-02,3.887999999999999790e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.069999999999999951e-01,1.995296776294708252e-02,3.885999999999999871e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.079999999999999960e-01,1.995296776294708252e-02,3.883999999999999952e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.089999999999999969e-01,1.995296776294708252e-02,3.882000000000000034e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.099999999999999978e-01,1.995296776294708252e-02,3.880000000000000115e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.109999999999999987e-01,1.995296776294708252e-02,3.877999999999999503e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.119999999999999996e-01,1.995296776294708252e-02,3.875999999999999585e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.130000000000000004e-01,1.995296776294708252e-02,3.873999999999999666e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.140000000000000013e-01,1.995296776294708252e-02,3.871999999999999748e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.150000000000000022e-01,1.995296776294708252e-02,3.869999999999999829e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.160000000000000031e-01,1.995296776294708252e-02,3.867999999999999911e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.170000000000000040e-01,1.995296776294708252e-02,3.865999999999999992e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.180000000000000049e-01,1.995296776294708252e-02,3.864000000000000073e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.190000000000000058e-01,1.995296776294708252e-02,3.862000000000000155e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.200000000000000067e-01,1.995296776294708252e-02,3.859999999999999543e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.210000000000000075e-01,1.995296776294708252e-02,3.857999999999999624e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.220000000000000084e-01,1.995296776294708252e-02,3.855999999999999706e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.230000000000000093e-01,1.995296776294708252e-02,3.853999999999999787e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.240000000000000102e-01,1.995296776294708252e-02,3.851999999999999869e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.250000000000000111e-01,1.995296776294708252e-02,3.849999999999999950e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.260000000000000120e-01,1.995296776294708252e-02,3.848000000000000032e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.270000000000000129e-01,1.995296776294708252e-02,3.846000000000000113e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.280000000000000138e-01,1.995296776294708252e-02,3.844000000000000195e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.290000000000000147e-01,1.995296776294708252e-02,3.841999999999999582e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.300000000000000155e-01,1.995296776294708252e-02,3.839999999999999664e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.310000000000000164e-01,1.995296776294708252e-02,3.837999999999999745e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.320000000000000173e-01,1.995296776294708252e-02,3.835999999999999827e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.330000000000000182e-01,1.995296776294708252e-02,3.833999999999999908e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.340000000000000191e-01,1.995296776294708252e-02,3.831999999999999990e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.350000000000000200e-01,1.995296776294708252e-02,3.830000000000000071e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.360000000000000209e-01,1.995296776294708252e-02,3.827999999999999459e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.370000000000000218e-01,1.995296776294708252e-02,3.825999999999999540e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.380000000000000226e-01,1.995296776294708252e-02,3.823999999999999622e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.390000000000000235e-01,1.995296776294708252e-02,3.821999999999999703e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.400000000000000244e-01,1.995296776294708252e-02,3.819999999999999785e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.410000000000000253e-01,1.995296776294708252e-02,3.817999999999999866e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.420000000000000262e-01,1.995296776294708252e-02,3.815999999999999948e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.430000000000000271e-01,1.995296776294708252e-02,3.814000000000000029e-02,4.100000000000000172e-02,6.400000000000000000e+01
3.440000000000000280e-01,1.995296776294708252e-02,3.812000000000000111e-02,4.100000000000000172e-02,6.400000000000000000e+01
